UnitPrice,SalesQuantity,ReturnQuantity,ProductDivision,ERPMasterGender,MainColorGroupDesc,USSize,OverallRating,ComfortRating,SizeRating,WidthRating,ReviewsCount,ReturnRate
22,2,1,Accessories,MNS,black,OSFA,1,3.970830217,2.953835227,2.950917797,1,0.5
21.01,31,1,Accessories,MNS,red,UA,5,5,3,3,1,0.03
50.82,3,1,Footwear,MNS,black,8,5,4,3,3,2,0.33
52.74,4,1,Footwear,MNS,black,11.5,5,4,3,3,2,0.25
51.71,9,1,Footwear,MNS,black,10,5,4,3,3,2,0.11
30.19,5,1,Footwear,WNS,black,8,5,5,3,2.950917797,3,0.2
29.79,6,1,Footwear,WNS,black,5.5,5,5,3,2.950917797,3,0.17
31.94,10,1,Footwear,WNS,black,6.5,5,5,3,2.950917797,3,0.1
29.71,11,1,Footwear,WNS,black,7,5,5,3,2.950917797,3,0.09
34.49,10,3,Footwear,WNS,black,7.5,5,5,3,2.950917797,3,0.3
47.71,9,1,Footwear,MNS,white,10.5,5,4,3,3,2,0.11
47.71,9,1,Footwear,MNS,white,12,5,4,3,3,2,0.11
35.62,12,1,Footwear,WNS,black,7,4.2,4.5,3.3,3,8,0.08
34.64,19,2,Footwear,WNS,black,8,4.2,4.5,3.3,3,8,0.11
12.76,16,1,Accessories,MNS,blue,Adult,1,3.970830217,2.953835227,2.950917797,1,0.06
16.97,22,1,Accessories,MNS,white,OSFA,5,4,3,3,1,0.05
18.47,30,1,Accessories,MNS,black,OSFA,5,4,3,3,1,0.03
49.91,2,1,Apparel,WNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
36.22,24,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
34.96,9,2,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.22
59.88,14,1,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
55.12,12,2,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
26.24,4,1,Apparel,MNS,red,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
26.99,3,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
42.29,5,1,Footwear,MNS,white,9,3.5,3.970830217,2,2,2,0.2
74.99,2,1,Footwear,WNS,black,7.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
43.49,2,1,Footwear,WNS,black,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
20.41,6,1,Apparel,MNS,red,XXL,5,5,3,3,1,0.17
18.33,12,1,Apparel,MNS,black,XXL,5,5,3,3,1,0.08
18.74,2,1,Apparel,MNS,red,S,5,5,3,3,1,0.5
37.55,18,1,Footwear,MNS,white,12,4.3,3.6,3,2.6,14,0.06
34.21,9,1,Footwear,MNS,white,8,4.3,3.6,3,2.6,14,0.11
31.48,22,2,Footwear,MNS,black,11,3.2,3,2.3,2,4,0.09
28.53,11,1,Footwear,MNS,black,11.5,3.2,3,2.3,2,4,0.09
32.46,18,4,Footwear,MNS,black,12,3.2,3,2.3,2,4,0.22
21.8,16,1,Footwear,KIDS,black,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
21.86,15,1,Footwear,KIDS,black,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
32.24,10,1,Footwear,MNS,black,11.5,3,4,3,2.950917797,3,0.1
36.17,70,2,Footwear,MNS,black,9.5,4.3,3.6,3,2.6,14,0.03
35.54,63,1,Footwear,MNS,black,10,4.3,3.6,3,2.6,14,0.02
35.78,69,3,Footwear,MNS,black,10.5,4.3,3.6,3,2.6,14,0.04
37.74,34,1,Footwear,MNS,black,11,4.3,3.6,3,2.6,14,0.03
30.17,17,1,Footwear,WNS,black,6.5,3.9,4.2,3.3,3,9,0.06
31,20,1,Footwear,WNS,black,7,3.9,4.2,3.3,3,9,0.05
30.56,25,1,Footwear,WNS,black,7.5,3.9,4.2,3.3,3,9,0.04
31.01,29,2,Footwear,WNS,black,8.5,3.9,4.2,3.3,3,9,0.07
31.71,18,1,Footwear,WNS,black,9,3.9,4.2,3.3,3,9,0.06
30.55,9,1,Footwear,WNS,black,9.5,3.9,4.2,3.3,3,9,0.11
22.26,16,1,Footwear,KIDS,blue,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
25.24,4,2,Footwear,KIDS,blue,3,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
22.56,28,1,Footwear,KIDS,blue,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
21.24,4,1,Footwear,KIDS,black,5,3,3.970830217,2.953835227,2.950917797,1,0.25
19.47,14,1,Footwear,KIDS,black,6,3,3.970830217,2.953835227,2.950917797,1,0.07
18.79,14,2,Footwear,KIDS,black,8,3,3.970830217,2.953835227,2.950917797,1,0.14
26.32,3,1,Footwear,KIDS,pink,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
28.79,5,1,Footwear,MNS,blue,9,5,5,3,3,5,0.2
30.45,13,1,Footwear,MNS,blue,10,5,5,3,3,5,0.08
28.78,8,1,Footwear,MNS,blue,10.5,5,5,3,3,5,0.12
31.82,6,1,Footwear,MNS,blue,12,5,5,3,3,5,0.17
18.79,16,2,Footwear,KIDS,blue,10,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
33.74,12,1,Footwear,WNS,black,6,4.3,4.6,3.1,3.2,14,0.08
30.96,34,1,Footwear,WNS,black,7.5,4.3,4.6,3.1,3.2,14,0.03
32.92,29,1,Footwear,WNS,black,8.5,4.3,4.6,3.1,3.2,14,0.03
38.88,9,1,Footwear,MNS,white,11,3.8,3.5,3,2.6,5,0.11
24.07,13,1,Footwear,KIDS,black,1.5,3.5,3.5,3.3,3,4,0.08
31.24,21,3,Footwear,WNS,white,8,3.3,3,3,3,3,0.14
30.32,21,1,Footwear,WNS,white,7,3.3,3,3,3,3,0.05
32.12,7,1,Footwear,WNS,white,11,3.3,3,3,3,3,0.14
28.99,5,2,Footwear,WNS,white,9.5,3.3,3,3,3,3,0.4
30.74,8,2,Footwear,WNS,white,5.5,3.3,3,3,3,3,0.25
30.37,12,1,Footwear,WNS,white,9,3.3,3,3,3,3,0.08
79,10,1,Footwear,WNS,white,6,3.8,3.4,2.9,3.1,37,0.1
79,12,2,Footwear,WNS,white,6,3.8,3.4,2.9,3.1,37,0.17
80,9,1,Footwear,WNS,white,10,3.8,3.4,2.9,3.1,37,0.11
77.67,24,2,Footwear,WNS,white,6.5,3.8,3.4,2.9,3.1,37,0.08
78.33,12,1,Footwear,WNS,white,9,3.8,3.4,2.9,3.1,37,0.08
78.59,91,4,Footwear,WNS,white,8.5,3.8,3.4,2.9,3.1,37,0.04
77,17,1,Footwear,WNS,white,8,3.8,3.4,2.9,3.1,37,0.06
72.73,11,1,Footwear,WNS,white,5.5,3.8,3.4,2.9,3.1,37,0.09
78.15,26,1,Footwear,WNS,white,9.5,3.8,3.4,2.9,3.1,37,0.04
76.49,20,2,Footwear,WNS,white,6.5,3.8,3.4,2.9,3.1,37,0.1
80,8,1,Footwear,WNS,white,9,3.8,3.4,2.9,3.1,37,0.12
79.27,11,1,Footwear,WNS,white,5.5,3.8,3.4,2.9,3.1,37,0.09
80,15,1,Footwear,WNS,white,8,3.8,3.4,2.9,3.1,37,0.07
79.35,37,4,Footwear,WNS,white,9.5,3.8,3.4,2.9,3.1,37,0.11
79.73,30,3,Footwear,WNS,white,7.5,3.8,3.4,2.9,3.1,37,0.1
77.46,41,5,Footwear,WNS,white,8.5,3.8,3.4,2.9,3.1,37,0.12
25.91,15,1,Footwear,KIDS,blue,7,5,4,3.5,3.5,3,0.07
25.93,8,3,Footwear,KIDS,blue,4.5,5,4,3.5,3.5,3,0.38
21.03,6,1,Footwear,KIDS,black,4.5,5,4,3.5,3.5,3,0.17
21.42,7,1,Footwear,KIDS,black,5,5,4,3.5,3.5,3,0.14
24.32,10,1,Footwear,KIDS,blue,6,5,4,3.5,3.5,3,0.1
20.01,16,2,Footwear,KIDS,black,6,5,4,3.5,3.5,3,0.12
26.1,32,1,Footwear,MNS,black,11,3.5,5,3.3,3,4,0.03
25.55,19,1,Footwear,MNS,black,12,3.5,5,3.3,3,4,0.05
26.57,36,1,Footwear,MNS,black,10,3.5,5,3.3,3,4,0.03
28.39,15,2,Footwear,MNS,black,11.5,4.1,5,3,3,9,0.13
29.75,8,1,Footwear,WNS,gray,5.5,4,3.6,2.3,2.4,13,0.12
30.36,34,1,Footwear,WNS,black,6.5,4,3.6,2.3,2.4,13,0.03
32.19,67,1,Footwear,WNS,black,7,4,3.6,2.3,2.4,13,0.01
29.37,69,2,Footwear,WNS,black,9.5,4,3.6,2.3,2.4,13,0.03
31.08,11,3,Footwear,WNS,gray,6,4,3.6,2.3,2.4,13,0.27
29.35,26,1,Footwear,WNS,gray,9,4,3.6,2.3,2.4,13,0.04
28.13,23,1,Footwear,WNS,gray,7,4,3.6,2.3,2.4,13,0.04
30.3,14,2,Footwear,WNS,gray,6.5,4,3.6,2.3,2.4,13,0.14
30.12,60,2,Footwear,WNS,black,7.5,4,3.6,2.3,2.4,13,0.03
27.99,23,1,Footwear,WNS,gray,10,4,3.6,2.3,2.4,13,0.04
29.52,99,2,Footwear,WNS,black,8.5,4,3.6,2.3,2.4,13,0.02
29.4,115,2,Footwear,WNS,black,8,4,3.6,2.3,2.4,13,0.02
30.21,30,2,Footwear,WNS,gray,7.5,4,3.6,2.3,2.4,13,0.07
29.79,5,1,Footwear,WNS,black,5.5,4,3.6,2.3,2.4,13,0.2
29.84,59,1,Footwear,WNS,black,9,4,3.6,2.3,2.4,13,0.02
29.07,42,2,Footwear,WNS,gray,8.5,4,3.6,2.3,2.4,13,0.05
31.05,33,2,Footwear,WNS,gray,8,4,3.6,2.3,2.4,13,0.06
26.12,16,1,Footwear,KIDS,blue,4,5,5,3,4,1,0.06
24.2,9,1,Footwear,KIDS,blue,5,5,5,3,4,1,0.11
24.22,8,1,Footwear,KIDS,black,5.5,5,5,3,4,1,0.12
24.47,27,1,Footwear,KIDS,blue,7,5,5,3,4,1,0.04
24.78,14,2,Footwear,KIDS,blue,6.5,5,5,3,4,1,0.14
24.82,11,1,Footwear,KIDS,black,4.5,5,5,3,4,1,0.09
10.65,89,2,Footwear,MNS,black,5,2.2,3.5,4.5,5,4,0.02
11.63,52,1,Footwear,MNS,black,6,2.2,3.5,4.5,5,4,0.02
51.49,15,1,Footwear,MNS,black,11,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
48.21,18,3,Footwear,MNS,black,9.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
53.92,14,1,Footwear,MNS,black,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
10.21,182,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
9.8,279,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
9.5,284,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
10.59,161,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
9.6,130,2,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
32.99,8,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
55.8,17,2,Footwear,MNS,black,14,4,4,3,2.950917797,1,0.12
33.57,6,1,Footwear,MNS,white,7,1,1,3,3,1,0.17
35.05,12,1,Footwear,MNS,white,9,1,1,3,3,1,0.08
34.74,6,1,Footwear,MNS,white,8.5,1,1,3,3,1,0.17
34.87,8,1,Footwear,MNS,white,10.5,1,1,3,3,1,0.12
23.99,4,1,Footwear,KIDS,black,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
20.32,3,1,Footwear,KIDS,black,4,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
44.49,24,1,Footwear,MNS,gray,11.5,4.2,4,3.2,3,5,0.04
57.42,7,1,Footwear,MNS,gray,13,4.2,4,3.2,3,5,0.14
39.26,5,1,Footwear,WNS,gray,7,3,2.6,3,3,5,0.2
44.99,44,1,Footwear,MNS,blue,8.5,3.7,3.3,3.5,3.5,3,0.02
46.19,64,1,Footwear,MNS,blue,10,3.7,3.3,3.5,3.5,3,0.02
41.7,60,1,Footwear,MNS,blue,11,3.7,3.3,3.5,3.5,3,0.02
42.44,47,1,Footwear,MNS,blue,11.5,3.7,3.3,3.5,3.5,3,0.02
46.05,52,1,Footwear,MNS,blue,12,3.7,3.3,3.5,3.5,3,0.02
44.43,35,2,Footwear,MNS,blue,13,3.7,3.3,3.5,3.5,3,0.06
43.2,15,4,Accessories,MNS,black,OSFA,5,5,3,3,1,0.27
20.89,24,3,Apparel,MNS,gray,L,3.7,4.7,3,3,9,0.12
23.75,98,2,Apparel,MNS,black,L,3.7,4.7,3,3,9,0.02
23.59,105,2,Apparel,MNS,black,M,3.7,4.7,3,3,9,0.02
23.16,18,1,Apparel,MNS,black,L,3.7,4.7,3,3,9,0.06
23.28,55,3,Apparel,MNS,black,S,3.7,4.7,3,3,9,0.05
24.3,18,2,Apparel,MNS,blue,L,3.7,4.7,3,3,9,0.11
23.7,48,1,Apparel,MNS,black,XL,3.7,4.7,3,3,9,0.02
23.23,48,1,Apparel,MNS,black,XL,3.7,4.7,3,3,9,0.02
23.21,26,1,Apparel,MNS,gray,M,3.7,4.7,3,3,9,0.04
23.84,10,1,Apparel,MNS,blue,XL,3.7,4.7,3,3,9,0.1
23.66,16,1,Apparel,MNS,black,L,3.7,4.7,3,3,9,0.06
23.67,32,2,Apparel,MNS,blue,M,3.7,4.7,3,3,9,0.06
23.49,102,5,Apparel,MNS,black,L,3.7,4.7,3,3,9,0.05
17.94,13,1,Apparel,MNS,gray,S,4,4,2,2.950917797,1,0.08
18.79,44,3,Apparel,MNS,gray,M,4,4,2,2.950917797,1,0.07
17.78,29,3,Apparel,MNS,gray,L,4,4,2,2.950917797,1,0.1
18.07,13,3,Apparel,MNS,gray,XXL,4,4,2,2.950917797,1,0.23
18.47,15,1,Apparel,MNS,blue,S,4,4,2,2.950917797,1,0.07
18.66,24,4,Apparel,MNS,blue,L,4,4,2,2.950917797,1,0.17
19.56,7,4,Apparel,MNS,blue,XXL,4,4,2,2.950917797,1,0.57
34.56,51,2,Footwear,WNS,black,8.5,4.5,4,2.7,3,4,0.04
34.14,41,1,Footwear,WNS,black,9.5,4.5,4,2.7,3,4,0.02
34.37,4,1,Footwear,WNS,black,9,4.6,4.5,2.3,2.9,27,0.25
34.39,56,4,Footwear,WNS,black,7,4.6,4.5,2.3,2.9,27,0.07
33.69,26,2,Footwear,WNS,black,6.5,4.6,4.5,2.3,2.9,27,0.08
33.19,30,3,Footwear,WNS,black,6,4.6,4.5,2.3,2.9,27,0.1
90,23,4,Footwear,MNS,blue,11.5,3.5,4.1,3.1,2.8,24,0.17
96,5,1,Footwear,MNS,red,7,3.5,4.1,3.1,2.8,24,0.2
97.5,8,1,Footwear,MNS,blue,7.5,3.5,4.1,3.1,2.8,24,0.12
95.14,28,5,Footwear,MNS,blue,10.5,3.5,4.1,3.1,2.8,24,0.18
98.89,20,1,Footwear,MNS,red,10.5,3.5,4.1,3.1,2.8,24,0.05
100,27,4,Footwear,MNS,red,10,3.5,4.1,3.1,2.8,24,0.15
100,6,1,Footwear,MNS,blue,8,3.5,4.1,3.1,2.8,24,0.17
100,6,1,Footwear,MNS,red,8.5,3.5,4.1,3.1,2.8,24,0.17
98,5,1,Footwear,MNS,red,7.5,3.5,4.1,3.1,2.8,24,0.2
99,20,1,Footwear,MNS,red,9.5,3.5,4.1,3.1,2.8,24,0.05
98.5,20,3,Footwear,MNS,red,13,3.5,4.1,3.1,2.8,24,0.15
98.52,10,2,Footwear,MNS,red,9,3.5,4.1,3.1,2.8,24,0.2
98.81,42,2,Footwear,MNS,blue,12,3.5,4.1,3.1,2.8,24,0.05
97.5,4,2,Footwear,MNS,red,8,3.5,4.1,3.1,2.8,24,0.5
92.17,27,2,Footwear,MNS,blue,9,3.5,4.1,3.1,2.8,24,0.07
96.97,33,1,Footwear,MNS,blue,10,3.5,4.1,3.1,2.8,24,0.03
98.86,35,1,Footwear,MNS,blue,13,3.5,4.1,3.1,2.8,24,0.03
98.3,100,5,Footwear,MNS,black,11,3.5,4.1,3.1,2.8,24,0.05
96.7,55,8,Footwear,MNS,black,11.5,3.5,4.1,3.1,2.8,24,0.15
96.42,103,6,Footwear,MNS,black,12,3.5,4.1,3.1,2.8,24,0.06
98.82,76,1,Footwear,MNS,black,13,3.5,4.1,3.1,2.8,24,0.01
95.3,40,2,Footwear,MNS,black,8.5,3.5,4.1,3.1,2.8,24,0.05
99.32,46,1,Footwear,MNS,black,9,3.5,4.1,3.1,2.8,24,0.02
97.37,57,2,Footwear,MNS,black,9.5,3.5,4.1,3.1,2.8,24,0.04
96.91,82,5,Footwear,MNS,black,10,3.5,4.1,3.1,2.8,24,0.06
98.25,116,13,Footwear,MNS,black,10.5,3.5,4.1,3.1,2.8,24,0.11
98.12,16,2,Footwear,MNS,black,7,3.5,4.1,3.1,2.8,24,0.12
92.06,17,3,Footwear,MNS,black,7.5,3.5,4.1,3.1,2.8,24,0.18
97.78,18,1,Footwear,MNS,black,8,3.5,4.1,3.1,2.8,24,0.06
96.67,9,2,Footwear,MNS,green,8,3.5,4.1,3.1,2.8,24,0.22
98.36,16,2,Footwear,MNS,green,8.5,3.5,4.1,3.1,2.8,24,0.12
100,27,4,Footwear,MNS,green,9,3.5,4.1,3.1,2.8,24,0.15
99.03,34,1,Footwear,MNS,green,9.5,3.5,4.1,3.1,2.8,24,0.03
99.27,41,8,Footwear,MNS,green,10,3.5,4.1,3.1,2.8,24,0.2
97.61,46,9,Footwear,MNS,green,10.5,3.5,4.1,3.1,2.8,24,0.2
99.14,52,6,Footwear,MNS,green,11,3.5,4.1,3.1,2.8,24,0.12
99.21,35,2,Footwear,MNS,green,11.5,3.5,4.1,3.1,2.8,24,0.06
98,30,4,Footwear,MNS,green,12,3.5,4.1,3.1,2.8,24,0.13
100,3,1,Footwear,MNS,pink,6.5,3.5,4.1,3.1,2.8,24,0.33
15.71,69,1,Footwear,WNS,black,10,4.4,4.3,2.7,2.6,11,0.01
20.64,45,1,Footwear,WNS,black,8,4.4,4.3,2.7,2.6,11,0.02
21.32,33,1,Footwear,WNS,black,9,4.4,4.3,2.7,2.6,11,0.03
19.51,41,1,Footwear,WNS,black,7,4.4,4.3,2.7,2.6,11,0.02
15.2,150,1,Footwear,WNS,black,6,4.4,4.3,2.7,2.6,11,0.01
17.75,147,1,Footwear,WNS,black,8,4.4,4.3,2.7,2.6,11,0.01
10.48,292,3,Footwear,WNS,black,6,3.8,4.3,2.8,3,8,0.01
10.5,529,9,Footwear,WNS,black,9,3.8,4.3,2.8,3,8,0.02
10.08,603,7,Footwear,WNS,black,7,3.8,4.3,2.8,3,8,0.01
12.55,93,1,Footwear,WNS,black,10,3.8,4.3,2.8,3,8,0.01
8.01,31,3,Footwear,KIDS,black,12,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
9.18,172,1,Footwear,MNS,black,8,1,3.970830217,2.953835227,2.950917797,1,0.01
15.55,76,1,Footwear,MNS,black,9,1,3.970830217,2.953835227,2.950917797,1,0.01
9.53,204,4,Footwear,MNS,black,12,1,3.970830217,2.953835227,2.950917797,1,0.02
8.99,284,3,Footwear,MNS,black,9,1,3.970830217,2.953835227,2.950917797,1,0.01
9.01,339,5,Footwear,MNS,black,10,1,3.970830217,2.953835227,2.950917797,1,0.01
9.25,263,2,Footwear,MNS,black,11,1,3.970830217,2.953835227,2.950917797,1,0.01
11.75,53,1,Footwear,KIDS,black,4,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
10.63,777,9,Footwear,WNS,black,8,5,4,4,4,1,0.01
10.84,863,9,Footwear,WNS,black,9,5,4,4,4,1,0.01
10.65,1067,10,Footwear,WNS,black,10,5,4,4,4,1,0.01
11.09,659,10,Footwear,WNS,black,11,5,4,4,4,1,0.02
10.97,366,3,Footwear,WNS,black,12,5,4,4,4,1,0.01
21.39,24,1,Footwear,WNS,black,10,4.6,3.7,2.7,3.3,7,0.04
26.83,51,7,Footwear,WNS,black,8,4.6,3.7,2.7,3.3,7,0.14
29.16,3,1,Footwear,WNS,black,7,4.6,3.7,2.7,3.3,7,0.33
35,4,1,Footwear,WNS,black,8.5,4.6,3.7,2.7,3.3,7,0.25
28.18,19,3,Footwear,WNS,black,9.5,4.6,3.7,2.7,3.3,7,0.16
26.44,44,5,Footwear,WNS,black,9,4.6,3.7,2.7,3.3,7,0.11
33.82,6,1,Apparel,WNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
33.64,13,1,Apparel,WNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
9.73,20,3,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
9.76,19,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
9.6,20,2,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
27.49,4,1,Footwear,WNS,gray,7.5,5,3.970830217,2.953835227,2.950917797,1,0.25
93.5,2,1,Footwear,MNS,gray,10.5,4,5,2,2.950917797,1,0.5
31.49,2,1,Footwear,MNS,white,13,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
56.99,2,1,Footwear,MNS,red,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
24.23,5,1,Footwear,KIDS,black,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
23.58,6,1,Footwear,KIDS,black,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
28.74,4,1,Footwear,WNS,gray,5.5,3.9,4.2,3.3,3,9,0.25
31.54,19,1,Footwear,WNS,gray,6,3.9,4.2,3.3,3,9,0.05
29.72,15,1,Footwear,WNS,gray,6.5,3.9,4.2,3.3,3,9,0.07
31.72,24,2,Footwear,WNS,gray,7,3.9,4.2,3.3,3,9,0.08
31.05,32,1,Footwear,WNS,gray,8,3.9,4.2,3.3,3,9,0.03
30.41,31,1,Footwear,WNS,gray,8.5,3.9,4.2,3.3,3,9,0.03
30.36,43,1,Footwear,WNS,gray,9,3.9,4.2,3.3,3,9,0.02
31.66,18,2,Footwear,WNS,gray,9.5,3.9,4.2,3.3,3,9,0.11
21.51,16,2,Footwear,KIDS,pink,2,5,4,3,3,3,0.12
39.99,8,1,Footwear,WNS,purple,7,4.2,4.5,3.3,3,8,0.12
45.62,8,1,Footwear,WNS,purple,7.5,4.2,4.5,3.3,3,8,0.12
41.99,3,1,Footwear,MNS,red,11,3.5,1.9,1.9,1.5,17,0.33
25.32,6,1,Footwear,KIDS,blue,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
25.99,12,1,Footwear,KIDS,blue,7,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
30.41,19,2,Footwear,WNS,purple,6.5,3.9,4.2,3.3,3,9,0.11
31.34,30,1,Footwear,WNS,purple,7.5,3.9,4.2,3.3,3,9,0.03
43.24,8,1,Footwear,MNS,black,8.5,4.2,3.5,3,3,5,0.12
41.39,5,1,Footwear,MNS,black,9,4.2,3.5,3,3,5,0.2
41.77,9,1,Footwear,MNS,black,9.5,4.2,3.5,3,3,5,0.11
39.99,9,2,Footwear,MNS,black,11,4.2,3.5,3,3,5,0.22
24.99,5,1,Footwear,KIDS,pink,4.5,5,5,2.953835227,2.950917797,1,0.2
23.49,10,1,Footwear,KIDS,gray,3.5,5,4,3,3,3,0.1
23.07,26,2,Footwear,KIDS,gray,10.5,5,4,3,3,3,0.08
21.95,26,1,Footwear,KIDS,gray,11,5,4,3,3,3,0.04
20.52,17,4,Footwear,KIDS,gray,11.5,5,4,3,3,3,0.24
22.83,17,3,Footwear,KIDS,gray,12,5,4,3,3,3,0.18
22.14,13,2,Footwear,KIDS,gray,12.5,5,4,3,3,3,0.15
23.62,33,1,Footwear,KIDS,gray,13,5,4,3,3,3,0.03
23.05,18,4,Footwear,KIDS,gray,13.5,5,4,3,3,3,0.22
44.99,5,2,Footwear,WNS,gray,7,4.2,4.5,3.3,3,8,0.4
44.99,4,1,Footwear,WNS,gray,10,4.2,4.5,3.3,3,8,0.25
18.04,12,1,Footwear,KIDS,red,5,2,3.970830217,2.953835227,2.950917797,1,0.08
20.62,32,2,Footwear,KIDS,red,7,2,3.970830217,2.953835227,2.950917797,1,0.06
18.8,53,5,Footwear,KIDS,red,8,2,3.970830217,2.953835227,2.950917797,1,0.09
26.56,7,2,Footwear,KIDS,pink,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.29
22.69,15,1,Footwear,KIDS,white,5.5,4.7,4,2.953835227,2.950917797,3,0.07
49.66,94,10,Footwear,MNS,black,11,3.5,1.9,1.9,1.5,17,0.11
49.78,45,5,Footwear,MNS,black,11.5,3.5,1.9,1.9,1.5,17,0.11
55.99,15,2,Footwear,MNS,black,12,3.5,1.9,1.9,1.5,17,0.13
54.66,3,1,Footwear,MNS,black,4,3.5,1.9,1.9,1.5,17,0.33
49.99,2,1,Footwear,MNS,black,5,3.5,1.9,1.9,1.5,17,0.5
54.09,42,2,Footwear,MNS,black,7,3.5,1.9,1.9,1.5,17,0.05
50.9,64,1,Footwear,MNS,black,8,3.5,1.9,1.9,1.5,17,0.02
52.21,65,5,Footwear,MNS,black,9,3.5,1.9,1.9,1.5,17,0.08
52.15,55,4,Footwear,MNS,black,9.5,3.5,1.9,1.9,1.5,17,0.07
50.75,84,8,Footwear,MNS,black,10,3.5,1.9,1.9,1.5,17,0.1
51.84,92,8,Footwear,MNS,black,10.5,3.5,1.9,1.9,1.5,17,0.09
50.39,5,1,Footwear,MNS,black,9,4.6,4.2,3,2.8,5,0.2
48.49,7,1,Footwear,MNS,black,9.5,4.6,4.2,3,2.8,5,0.14
51.24,8,2,Footwear,MNS,black,8.5,4.6,4.2,3,2.8,5,0.25
100.82,6,2,Footwear,KIDS,black,6.5,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
28.61,115,6,Footwear,MNS,black,8,1,3.970830217,2.953835227,2.950917797,1,0.05
28.2,74,4,Footwear,MNS,black,7.5,1,3.970830217,2.953835227,2.950917797,1,0.05
27.94,185,4,Footwear,MNS,black,10,1,3.970830217,2.953835227,2.950917797,1,0.02
28.03,180,5,Footwear,MNS,black,9.5,1,3.970830217,2.953835227,2.950917797,1,0.03
28.13,190,1,Footwear,MNS,black,9,1,3.970830217,2.953835227,2.950917797,1,0.01
28.21,198,3,Footwear,MNS,black,10.5,1,3.970830217,2.953835227,2.950917797,1,0.02
28.15,174,3,Footwear,MNS,black,8.5,1,3.970830217,2.953835227,2.950917797,1,0.02
57.99,2,1,Footwear,MNS,white,10,3.9,3.5,3.6,3.7,7,0.5
31.49,2,1,Footwear,KIDS,gray,6,5,3.970830217,2.953835227,2.950917797,1,0.5
31.49,2,1,Footwear,KIDS,gray,3,5,3.970830217,2.953835227,2.950917797,1,0.5
37.07,12,1,Footwear,MNS,white,11,5,4.5,3.5,3,2,0.08
34.8,8,2,Footwear,MNS,white,12,5,4.5,3.5,3,2,0.25
180,6,2,Footwear,MNS,black,10,4,5,3,3,2,0.33
200,5,1,Footwear,MNS,black,8,4,5,3,3,2,0.2
27.88,9,1,Footwear,KIDS,white,9,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
26.72,11,1,Footwear,KIDS,black,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
24.81,18,1,Footwear,KIDS,white,8,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
